id_votacao,data,data_hora_registro,sigla_orgao,descricao_proposicao,descricao,aprovacao,id_proposicao
2362274-2,2023-05-24,2023-05-24T10:38:38,CFFC,,"Aprovado, transformado em convite, subscrito pelos deputados Jorge Solla, Alberto Mourão e Tadeu Veneri.",1.0,2362274
2362247-2,2023-05-23,2023-05-23T14:40:58,CPD,REQ 17/2023 CPD,Aprovado.,1.0,2362247
2362301-2,2023-06-14,2023-06-14T13:38:17,CIDOSO,REQ 19/2023 CIDOSO,Aprovado com a subscrição do Deputado Miguel Lombardi (PL-SP).,1.0,2362301
2362303-2,2023-05-17,2023-05-17T11:02:26,CINDRE,REQ 14/2023 CINDRE,"Discutiram a matéria, os  Deputados José Airton, Pedro Campos, João Daniel e Marco Brasil. Aprovado.",1.0,2362303
2362297-13,2023-05-24,2023-06-14T14:12:05,MESA,,Decisão da Mesa,1.0,2362297
2362310-2,2023-05-30,2023-05-30T15:12:09,CICS,REQ 19/2023 CICS,"Aprovado com a subscrição do Deputado Heitor Schuch, e a inclusão na lista de convidados de representante da ABES - Associação Brasileira das Empresas de Software.",1.0,2362310
2362282-2,2023-05-24,2023-05-24T10:40:40,CFFC,REQ 217/2023 CFFC,"Aprovado, subscrito pelos deputados Jorge Solla, Alberto Mourão e Tadeu Veneri.",1.0,2362282
2362292-8,2023-05-17,2023-05-17T18:21:32,PLEN,REQ 1537/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 367; não: 102; abstenção: 1; total: 470.,1.0,2362292
2362296-65,2024-12-11,2024-12-11T21:54:47,PLEN,,"Aprovada a Redação Final assinada pela relatora, Dep. Delegada Adriana Accorsi (PT-GO).",1.0,2362296
2362296-62,2024-12-11,2024-12-11T21:53:52,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 2.573, de 2023, adotado pela relatora da Comissão de Saúde.",1.0,2362296
2362296-51,2024-12-09,2024-12-09T19:35:48,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 2710/2023, por ter sido aprovado o REQ 4819/2024 que está apensado ao primeiro.",1.0,2362296
2362296-50,2024-12-09,2024-12-09T19:35:48,SECAP(SGM),,"Realizar o encaminhamento do PL-2573/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2362296
2362296-49,2024-12-09,2024-12-09T19:35:47,SECAP(SGM),,"Realizar o encaminhamento do PL-2573/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2362296
2362296-48,2024-12-09,2024-12-09T19:35:46,PLEN,,"Aprovado o requerimento nº 4819/2024,do Sr. Elmar Nascimento, que solicita urgência (art. 155) para o PL 2710/2023.",1.0,2362296
2362296-37,2024-05-14,2024-05-14T15:22:56,CSPCCO,,Aprovado o Parecer.,1.0,2362296
2362308-2,2023-05-30,2023-05-30T15:09:08,CICS,REQ 18/2023 CICS,"Aprovado com a subscrição do Deputado Heitor Schuch, e a substituição na lista de convidados dos representantes das empresas Shopee, Shein, OLX, Mercado Livre e Amazon pelo sr. Igor Luna, da Câmara Brasileira de Economia Digital e pela sra. Silvia Faga, professora da FGV.",1.0,2362308
2362323-52,2025-03-26,2025-03-26T10:51:52,CCJC,,Aprovada a Redação Final.,1.0,2362323
2362323-37,2024-11-18,2024-11-18T18:14:57,CCJC,,Aprovado o Parecer.,1.0,2362323
2362323-23,2024-06-19,2024-06-19T18:18:18,CPASF,,Aprovado o Parecer.,1.0,2362323
2362345-3,2023-05-24,2023-05-24T15:17:55,CDHMIR,,Aprovado. Subscrito pela Deputada Luizianne Lins.,1.0,2362345
2362311-19,2023-11-29,2023-11-29T15:01:22,CCULT,,Aprovado o Parecer.,1.0,2362311
2362355-18,2024-12-09,2024-12-09T19:19:58,PLEN,PL 2584/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1672/2023, por ter sido aprovado o REQ 1139/2023 que está apensado ao primeiro.",1.0,2362355
2362355-17,2024-12-09,2024-12-09T19:19:55,PLEN,PL 2584/2023,"Aprovado o requerimento nº 1139/2023,da Sra. Silvye Alves, que solicita urgência (art. 155) para o PL 1672/2023.",1.0,2362355
2362387-21,2023-08-15,2023-08-15T16:05:35,CSPCCO,,Aprovado o Parecer.,1.0,2362387
2362399-27,2024-06-05,2024-06-05T11:45:53,CAPADR,,Aprovado o Parecer.,1.0,2362399
2362399-25,2024-05-06,,CAPADR,,"Apresentação do VTS n. 1 CAPADR (Voto em Separado), pelo Deputado Marcon (PT/RS -Fdr PT-PCdoB-PV) e outros.",0.0,2362399
2362393-3,2023-05-24,2023-05-24T13:36:31,CDC,REQ 35/2023 CDC,Aprovado subscrito pelo Dep. Celso Russomanno,1.0,2362393
2362422-13,2023-05-24,2023-06-14T14:12:05,MESA,,Decisão da Mesa,1.0,2362422
2362451-2,2023-05-24,2023-05-24T11:02:50,CME,REQ 79/2023 CME,Aprovado. Subscrito pela Deputada  Silvia Waiãpi e pelos Deputados Júlio Lopes e Coronel Chrisóstomo.,1.0,2362451
2362449-7,2024-11-12,2024-11-12T17:46:29,PLEN,REQ 1555/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2362449
2362482-2,2023-05-24,2023-05-24T10:18:08,CSAUDE,REQ 115/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Geraldo Resende, Fernanda Pessoa, Milton Vieira, Jorge Solla e Rafael Simões.",1.0,2362482
2390064-4,2023-09-26,2023-09-26T16:14:07,CASP,REQ 74/2023 CASP,"Aprovado, com a solicitação de inclusão de representantes do CONDSEF, da ANSA, da FASUBRA Sindical e da ANCCA, pelo Deputado Reimont, e de representante da Associação Nacional dos Profissionais e Empresas Promotoras de Crédito e Correspondentes no País, pelo Deputado Prof. Paulo Fernando.",1.0,2362494
2362511-42,2024-06-12,2024-06-12T13:19:48,CESPO,,Aprovado o Parecer.,1.0,2362511
2362511-23,2023-09-26,2023-09-26T15:24:44,CPD,,Aprovado o Parecer com Complementação de Voto.,1.0,2362511
2362522-13,2023-05-24,2023-06-14T14:12:06,MESA,,Decisão da Mesa,1.0,2362522
2362479-13,2023-05-24,2023-06-14T14:12:06,MESA,,Decisão da Mesa,1.0,2362479
2362490-13,2023-05-24,2023-06-14T14:12:06,MESA,,Decisão da Mesa,1.0,2362490
2362527-56,2024-12-10,2024-12-10T23:48:57,PLEN,,"Aprovada a Redação Final assinada pelo relator, Dep. Duarte Jr. (PSB-MA).",1.0,2362527
2362527-51,2024-12-10,2024-12-10T23:46:54,PLEN,,"Aprovado o Substitutivo ao Projeto de Lei nº 2.600, de 2023, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania.",1.0,2362527
2477257-7,2024-12-09,2024-12-09T19:45:01,PLEN,REQ 4824/2024,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2362527
2362527-22,2023-09-05,2023-09-05T15:10:46,CSPCCO,,Aprovado o Parecer.,1.0,2362527
2363876-3,2023-05-24,2023-05-24T10:42:19,CVT,REQ 53/2023 CVT,Aprovado.,1.0,2362527
2362565-32,2023-11-07,2023-11-07T16:15:39,CSPCCO,,Aprovado o Parecer.,1.0,2362565
2362557-18,2024-12-09,2024-12-09T19:19:58,PLEN,PL 2604/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1672/2023, por ter sido aprovado o REQ 1139/2023 que está apensado ao primeiro.",1.0,2362557
2362557-17,2024-12-09,2024-12-09T19:19:55,PLEN,PL 2604/2023,"Aprovado o requerimento nº 1139/2023,da Sra. Silvye Alves, que solicita urgência (art. 155) para o PL 1672/2023.",1.0,2362557
2362566-13,2023-05-24,2023-06-14T14:12:07,MESA,,Decisão da Mesa,1.0,2362566
2362543-13,2023-05-24,2023-06-14T14:12:07,MESA,,Decisão da Mesa,1.0,2362543
2362632-3,2023-05-24,2023-05-24T13:38:56,CDC,REQ 36/2023 CDC,Aprovado.,1.0,2362632
2362595-50,2024-03-19,2024-03-19T15:33:25,CCJC,,Aprovada a Redação Final.,1.0,2362595
2362595-35,2023-12-13,2023-12-13T13:16:50,CCJC,,Aprovado o Parecer.,1.0,2362595
2362595-21,2023-08-23,2023-08-23T15:19:47,CCULT,,Aprovado o Parecer.,1.0,2362595
2362636-24,2024-08-28,2024-08-28T10:47:45,CFT,,Aprovado o Parecer.,1.0,2362636
2362567-18,2023-12-05,2023-12-05T19:06:54,PLEN,REQ 1576/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 374; não: 47; abstenção: 1; total: 422.,1.0,2362567
2362555-4,2023-05-24,2023-05-24T15:18:06,CDHMIR,,Aprovado.,1.0,2362555
2362555-3,2023-05-24,2023-05-24T15:12:08,CDHMIR,,Aprovado.,1.0,2362555
2362562-18,2024-12-09,2024-12-09T19:19:58,PLEN,PL 2606/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1672/2023, por ter sido aprovado o REQ 1139/2023 que está apensado ao primeiro.",1.0,2362562
2362562-17,2024-12-09,2024-12-09T19:19:55,PLEN,PL 2606/2023,"Aprovado o requerimento nº 1139/2023,da Sra. Silvye Alves, que solicita urgência (art. 155) para o PL 1672/2023.",1.0,2362562
2362676-2,2023-05-24,2023-05-24T10:39:29,CFFC,REQ 218/2023 CFFC,"Aprovado, subscrito pelos deputados Jorge Solla, Alberto Mourão e Tadeu Veneri.",1.0,2362676
2362685-18,2024-12-09,2024-12-09T19:19:58,PLEN,PL 2612/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1672/2023, por ter sido aprovado o REQ 1139/2023 que está apensado ao primeiro.",1.0,2362685
2362685-17,2024-12-09,2024-12-09T19:19:54,PLEN,PL 2612/2023,"Aprovado o requerimento nº 1139/2023,da Sra. Silvye Alves, que solicita urgência (art. 155) para o PL 1672/2023.",1.0,2362685
2362677-3,2023-05-24,2023-05-24T12:09:37,CCTI,REQ 16/2023 CCTI,"Aprovado, subscrito pela Deputada Luisa Canziani.",1.0,2362677
2362684-23,2024-04-24,2024-04-24T12:08:49,CSAUDE,,Aprovado o Parecer.,1.0,2362684
2362714-18,2024-11-04,2024-11-04T20:21:23,PLEN,PL 2616/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 4643/2020, por ter sido aprovado o REQ 4408/2024 que está apensado ao primeiro.",1.0,2362714
2362714-17,2024-11-04,2024-11-04T20:21:21,PLEN,PL 2616/2023,"Aprovado o requerimento nº 4408/2024,da Sra. Adriana Ventura, que solicita urgência (art. 155) para o PL 4643/2020.",1.0,2362714
2362716-47,2023-07-03,2023-07-03T22:12:09,PLEN,,Aprovada a Redação Final assinada pelo relator Mendonça Filho (UNIÃO/PE).,1.0,2362716
2362716-45,2023-07-03,2023-07-03T22:11:25,PLEN,,Rejeitada a Emenda de Plenário nº 8.,0.0,2362716
2362716-37,2023-07-03,2023-07-03T21:56:13,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 2.617, de 2023, adotada pelo relator da Comissão de Educação, ressalvado o destaque.",1.0,2362716
2362730-26,2023-11-29,2023-11-29T11:31:25,CAPADR,,Aprovado o Parecer.,1.0,2362730
2362729-2,2023-05-24,2023-05-24T10:39:24,CFFC,REQ 219/2023 CFFC,"Aprovado, subscrito pelos deputados Jorge Solla, Alberto Mourão e Tadeu Veneri.",1.0,2362729
2362890-23,2025-04-23,2025-04-23T11:31:35,CVT,,Aprovado o Parecer.,1.0,2362890
2362804-22,2024-03-20,2024-03-20T15:52:44,CCULT,,Aprovado o Parecer.,1.0,2362804
2362753-70,2024-08-28,2024-08-28T11:10:36,CCJC,,Aprovada a Redação Final.,1.0,2362753
2362753-55,2024-06-25,2024-06-25T15:44:57,CCJC,,Aprovado o Parecer.,1.0,2362753
2362753-39,2023-12-13,2023-12-13T12:10:32,CSAUDE,,Aprovado o Parecer.,1.0,2362753
2362753-27,2023-09-19,2023-09-19T15:23:41,CPD,,Aprovado o Parecer.,1.0,2362753
2362775-8,2023-05-18,2023-05-18T12:13:26,PLEN,REQ 1586/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2362775
2362846-48,2025-03-26,2025-03-26T10:51:52,CCJC,,Aprovada a Redação Final.,1.0,2362846
2362846-33,2024-12-05,2024-12-05T09:54:11,CCJC,,Aprovado o Parecer.,1.0,2362846
2362846-21,2024-07-03,2024-07-03T14:30:51,CCULT,,Aprovado o Parecer.,1.0,2362846
2362842-51,2023-11-21,2023-11-21T14:52:46,CCJC,,Aprovada a Redação Final.,1.0,2362842
2362842-36,2023-10-17,2023-10-17T15:48:18,CCJC,,Aprovado o Parecer.,1.0,2362842
2362842-20,2023-08-02,2023-08-02T14:50:36,CCULT,,Aprovado o Parecer.,1.0,2362842
2362880-25,2024-08-14,2024-08-14T10:44:36,CVT,,Aprovado o Parecer.,1.0,2362880
2362875-3,2023-05-24,2023-05-24T12:14:50,CCTI,REQ 17/2023 CCTI,"Aprovado, com aditamento para inclusão na relação de convidados de representantes da Agência Nacional de Vigilância Sanitária (Anvisa) e da Federação Brasileira das Associações de Doenças Raras (Febrararas).",1.0,2362875
2362888-3,2023-08-09,2023-08-09T11:18:50,CAPADR,REQ 82/2023 CAPADR,"Aprovado por unanimidade, com inclusão da Ministra dos Povos Indígenas e do presidente da FUNAI.",1.0,2362888
2362892-2,2023-05-24,2023-05-24T15:17:33,CLP,REQ 34/2023 CLP,Os Deputados Zé Silva e João Daniel subscreveram o requerimento. Aprovado.,1.0,2362892
2362896-3,2023-08-09,2023-08-09T11:22:30,CAPADR,REQ 83/2023 CAPADR,Aprovado por unanimidade.,1.0,2362896
2370120-2,2023-08-09,2023-08-09T10:01:42,CSAUDE,REQ 155/2023 CSAUDE,Aprovado. Subscrito pelo Deputado Rafael Simões.,1.0,2362999
2364444-2,2023-06-14,2023-06-14T14:25:50,CSAUDE,REQ 120/2023 CSAUDE,Aprovado.,1.0,2362999
2362999-3,2023-05-24,2023-05-24T10:18:24,CSAUDE,,"Aprovado. Subscrito pelos Deputados Rafael Simões, Geraldo Resende e Jorge Solla.",1.0,2362999
2363021-32,2023-10-10,2023-10-10T15:44:59,CCJC,,Aprovada a Redação Final.,1.0,2363021
2363021-17,2023-08-22,2023-08-22T14:52:21,CCJC,,Aprovado o Parecer.,1.0,2363021
2362947-9,2023-08-16,2023-08-16T21:58:33,PLEN,REQ 1589/2023,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 291; não: 106; abstenção: 5; total: 402.,1.0,2362947
2362931-2,2023-05-24,2023-05-24T10:18:16,CSAUDE,REQ 116/2023 CSAUDE,"Aprovado. Subscrito pelos Deputados Dorinaldo Malafaia, Rafael Simões, Jorge Solla, Milton Vieira, Diego Garcia e Geraldo Resende. Aprovada a inclusão de representante do Sindusfarma, apresentada pelo Deputado Diego Garcia.",1.0,2362931
2363031-32,2023-10-10,2023-10-10T15:44:59,CCJC,,Aprovada a Redação Final.,1.0,2363031
2363031-17,2023-08-08,2023-08-08T17:05:47,CCJC,,Aprovado o Parecer.,1.0,2363031
2363008-20,2023-09-26,2023-09-26T17:35:32,CSPCCO,,Aprovado o Parecer.,1.0,2363008
2363045-32,2023-10-10,2023-10-10T15:44:59,CCJC,,Aprovada a Redação Final.,1.0,2363045
2363045-17,2023-08-29,2023-08-29T15:07:17,CCJC,,Aprovado o Parecer.,1.0,2363045
2363040-2,2023-06-14,2023-06-14T11:41:42,CINDRE,REQ 15/2023 CINDRE,"Subscrito pelos Deputados Daniel Agrobom, Cabo Gilberto e Marco Brasil. Aprovado.",1.0,2363040
2363047-32,2023-09-26,2023-09-26T14:52:37,CCJC,,Aprovada a Redação Final.,1.0,2363047
2363047-17,2023-08-15,2023-08-15T14:42:10,CCJC,,Aprovado o Parecer.,1.0,2363047
2363254-2,2023-05-24,2023-05-24T10:15:16,CTRAB,REQ 29/2023 CTRAB,Aprovado.,1.0,2363254
2363300-28,2024-03-27,2024-03-27T11:14:41,CCJC,,Aprovado o Parecer.,1.0,2363300
2363278-22,2023-10-25,2023-10-25T10:31:27,CSAUDE,,Aprovado o Parecer.,1.0,2363278
2363317-23,2023-12-06,2023-12-06T15:19:47,CPASF,,Aprovado o Parecer.,1.0,2363317
2363296-24,2024-08-27,2024-08-27T16:30:13,CPOVOS,,Aprovado o Parecer.,1.0,2363296
2363209-3,2023-05-23,2023-05-23T15:33:49,CSPCCO,REQ 149/2023 CSPCCO,"Aprovado. Subscrito pelos Deputados Sargento Fahur, Delegada Ione, Aluisio Mendes, Sargento Gonçalves, Flávio Nogueira e Junio Amaral.",1.0,2363209
2363321-17,2024-08-15,2024-08-15T12:38:57,PLEN,PL 2670/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 458/2021, por ter sido aprovado o REQ 968/2021 que está apensado ao primeiro.",1.0,2363321
2363321-16,2024-08-15,2024-08-15T12:38:55,PLEN,PL 2670/2023,"Aprovado o requerimento nº 968/2021,do Sr. Hugo Motta, que solicita urgência (art. 155) para o PL 458/2021.",1.0,2363321
2405103-10,2023-11-29,2023-11-29T22:10:13,PLEN,REQ 3992/2023,Aprovado o Requerimento de Urgência (art. 155 do RICD).,1.0,2363309
2363327-3,2023-05-24,2023-05-24T13:41:03,CDC,REQ 37/2023 CDC,Aprovado.,1.0,2363327
2363316-2,2023-05-31,2023-05-31T09:57:59,CMADS,REQ 56/2023 CMADS,Aprovado.,1.0,2363316
2390616-8,2023-10-10,2023-10-10T20:10:08,PLEN,REQ 3303/2023,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2363342
2375819-2,2023-10-25,2023-10-25T11:36:18,CMADS,REQ 83/2023 CMADS,"Aprovado, com alterações. Inclusão apenas da Federação Única dos Petroleiros (FUP) e retirada do representante do INEEP, a pedido do autor, Deputado Nilto Tatto.",1.0,2363326
2375578-2,2023-10-25,2023-10-25T11:36:18,CMADS,REQ 82/2023 CMADS,Aprovado.,1.0,2363326
2368481-2,2023-10-25,2023-10-25T11:36:17,CMADS,REQ 69/2023 CMADS,"Aprovado, com alterações. Retirada do Ministério de Minas e Energia (MME) e da Agência Nacional de Petróleo (ANP), a pedido do autor, Deputado Coronel Chrisóstomo",1.0,2363326
2363326-2,2023-05-31,2023-05-31T09:57:59,CMADS,,"Aprovado, com inclusão da Associação Brasileira  de Produtores Independentes de Petróleo e Gás (ABPIP), a pedido do Deputado Coronel Chrisóstomo",1.0,2363326
2363324-2,2023-05-31,2023-05-31T09:57:59,CMADS,REQ 57/2023 CMADS,Aprovado.,1.0,2363324
2363331-5,2023-08-02,2023-08-02T12:22:45,CME,REQ 81/2023 CME,"Retirado de Pauta, em razão de acordo. Subscrito pelo Deputado Danilo Forte.",1.0,2363331
2363358-2,2023-05-23,2023-05-23T14:40:59,CPD,REQ 18/2023 CPD,Aprovado.,1.0,2363358
2363365-49,2024-08-13,2024-08-13T15:34:29,CCJC,,Aprovada a Redação Final.,1.0,2363365
2363365-34,2024-06-25,2024-06-25T15:45:31,CCJC,,Aprovado o Parecer.,1.0,2363365
2363365-22,2023-09-13,2023-09-13T15:05:05,CCULT,,Aprovado o Parecer.,1.0,2363365
2363369-33,2024-05-22,2024-05-22T11:01:15,CVT,,Aprovado o Parecer.,1.0,2363369
2363409-2,2023-05-24,2023-05-24T10:09:50,CE,,Aprovado. Subscreveram os Deputados Sargento Gonçalves e Abilio Brunini.,1.0,2363409
2363411-31,2024-11-26,2024-11-26T14:51:40,CAPADR,,Aprovado o Parecer.,1.0,2363411
2363368-47,2024-04-24,2024-04-24T14:41:39,CIDOSO,,Aprovado o Parecer do Relator Ossesio Silva (Republicanos-PE).,1.0,2363368
2363368-31,2023-12-12,2023-12-12T14:52:15,CPD,,Aprovado o Parecer.,1.0,2363368
2363412-2,2023-06-20,2023-06-20T15:46:46,CPIMST,REQ 1/2023 CPIMST,"Aprovado, transformado em convite.",1.0,2363412
2363403-2,2023-05-24,2023-05-24T11:00:42,CME,REQ 82/2023 CME,Aprovado.,1.0,2363403
2363421-2,2023-05-24,2023-05-24T10:18:44,CSAUDE,REQ 118/2023 CSAUDE,Aprovado. Subscrito pelos Deputados Jorge Solla e Geraldo Resende.,1.0,2363421
2363417-7,2023-06-20,2023-06-20T17:18:36,CPIMST,REQ 6/2023 CPIMST,"Aprovado. Resultado:  16 votos ""Sim"", 6 votos ""Não"". Quórum de votação: 22 votos.",1.0,2363417
2363417-4,2023-06-20,2023-06-20T17:02:07,CPIMST,REQ 6/2023 CPIMST,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  7 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 23 votos.",0.0,2363417
2363379-18,2024-12-09,2024-12-09T19:19:58,PLEN,PL 2681/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1672/2023, por ter sido aprovado o REQ 1139/2023 que está apensado ao primeiro.",1.0,2363379
2363379-17,2024-12-09,2024-12-09T19:19:55,PLEN,PL 2681/2023,"Aprovado o requerimento nº 1139/2023,da Sra. Silvye Alves, que solicita urgência (art. 155) para o PL 1672/2023.",1.0,2363379
2363402-2,2023-05-23,2023-05-23T14:41:00,CPD,REQ 19/2023 CPD,Aprovado. Deputada Amália Barros solicitou participação na subcomissão.,1.0,2363402
2363397-2,2023-05-24,2023-05-24T10:09:44,CE,REQ 110/2023 CE,Aprovado. Subscreveram os Deputados Capitão Alberto Neto e Abilio Brunini.,1.0,2363397
2363429-2,2023-06-20,2023-06-20T16:38:26,CPIMST,REQ 13/2023 CPIMST,Aprovado.,1.0,2363429
2363430-2,2023-06-20,2023-06-20T17:19:05,CPIMST,REQ 14/2023 CPIMST,Aprovado.,1.0,2363430
2363433-2,2023-06-20,2023-06-20T17:19:05,CPIMST,REQ 17/2023 CPIMST,Aprovado.,1.0,2363433
2363415-6,2023-06-20,2023-06-20T16:37:56,CPIMST,REQ 4/2023 CPIMST,"Aprovado. Resultado:  17 votos ""Sim"", 6 votos ""Não"". Quórum de votação: 23 votos.",1.0,2363415
2363415-4,2023-06-20,2023-06-20T16:14:36,CPIMST,REQ 4/2023 CPIMST,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2363415
2363442-23,2023-12-13,2023-12-13T12:30:06,CE,,Aprovado o Parecer.,1.0,2363442
2363469-2,2023-05-23,2023-05-23T16:04:53,CEOBSTET,REQ 22/2023 CEOBSTET,Aprovado.,1.0,2363469
2366654-2,2023-06-14,2023-06-14T10:23:42,CTRAB,REQ 38/2023 CTRAB,Aprovado.,1.0,2363478
2363478-2,2023-05-24,2023-05-24T10:15:16,CTRAB,,Aprovado.,1.0,2363478
2363479-2,2023-05-24,2023-05-24T10:15:17,CTRAB,REQ 31/2023 CTRAB,Aprovado.,1.0,2363479
2363480-2,2023-05-24,2023-05-24T10:15:17,CTRAB,REQ 32/2023 CTRAB,Aprovado.,1.0,2363480
2363503-4,2023-05-24,2023-05-24T13:40:14,CESPO,REQ 39/2023 CESPO,Aprovado. O Deputado Ícaro de Valmir e a Deputada Flávia Morais subscreveram o Requerimento.,1.0,2363503
2363498-3,2023-05-24,2023-05-24T10:40:26,CFFC,,"Aprovado, subcrito pelos deputados Alberto Mourão e Tadeu Veneri.",1.0,2363498
2363492-2,2023-05-24,2023-05-24T15:17:46,CLP,REQ 35/2023 CLP,Aprovado.,1.0,2363492
2363515-2,2023-05-24,2023-05-24T15:12:08,CDHMIR,,Aprovado.,1.0,2363515
2363514-18,2024-12-09,2024-12-09T19:19:58,PLEN,PL 2689/2023,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1672/2023, por ter sido aprovado o REQ 1139/2023 que está apensado ao primeiro.",1.0,2363514
2363514-17,2024-12-09,2024-12-09T19:19:55,PLEN,PL 2689/2023,"Aprovado o requerimento nº 1139/2023,da Sra. Silvye Alves, que solicita urgência (art. 155) para o PL 1672/2023.",1.0,2363514
2363517-3,2023-05-24,2023-05-24T15:12:08,CDHMIR,,Aprovado.,1.0,2363517
2363509-2,2023-05-23,2023-05-23T15:45:28,CPIFUTE,REQ 1/2023 CPIFUTE,Aprovado.,1.0,2363509
2363619-2,2023-05-24,2023-05-24T10:34:06,CE,REQ 113/2023 CE,"Aprovado. Subscreveram os Deputados Abilio Brunini, Professora Luciene Cavalcante, Tarcísio Motta, Ricardo Ayres, Lêda Borges, Professor Alcides, Chico Alencar, Cristiane Lopes e Antônia Lúcia.",1.0,2363619
2363626-2,2023-05-23,2023-05-23T15:54:43,CPIFUTE,REQ 2/2023 CPIFUTE,Aprovado.,1.0,2363626
2363784-3,2023-05-24,2023-05-24T14:10:17,CCULT,REQ 25/2023 CCULT,Aprovado. Subscreveu o requerimento o Dep. Tarcísio Motta.,1.0,2363784
2363786-2,2023-05-23,2023-05-23T15:54:44,CPIFUTE,REQ 6/2023 CPIFUTE,Aprovado.,1.0,2363786
2363791-3,2023-06-13,2023-06-13T16:10:53,CPIFUTE,REQ 10/2023 CPIFUTE,"Aprovado, transformado em convite",1.0,2363791
2363789-5,2023-06-13,2023-06-13T16:10:27,CPIFUTE,REQ 8/2023 CPIFUTE,"Aprovado, transformado em convite",1.0,2363789
2363790-3,2023-06-13,2023-06-13T16:10:44,CPIFUTE,REQ 9/2023 CPIFUTE,"Aprovado, transformado em convite",1.0,2363790
2363794-4,2023-06-13,2023-06-13T16:11:11,CPIFUTE,REQ 13/2023 CPIFUTE,"Aprovado, transformado em convite",1.0,2363794
2363782-8,2023-06-06,2024-03-27T16:56:01,CPIFUTE,REQ 3/2023 CPIFUTE,Aprovado.,1.0,2363782
2363783-10,2023-06-06,2024-03-27T16:57:15,CPIFUTE,REQ 4/2023 CPIFUTE,Aprovado.,1.0,2363783
2363785-2,2023-05-23,2023-05-23T15:54:44,CPIFUTE,REQ 5/2023 CPIFUTE,Aprovado.,1.0,2363785
2363795-2,2023-06-06,2023-06-06T15:42:26,CPIFUTE,REQ 14/2023 CPIFUTE,Aprovado.,1.0,2363795
2363799-2,2023-06-06,2023-06-06T16:11:14,CPIFUTE,REQ 18/2023 CPIFUTE,"Aprovado, transformado em convite.",1.0,2363799
2363798-2,2023-06-06,2023-06-06T15:43:54,CPIFUTE,REQ 17/2023 CPIFUTE,Aprovado.,1.0,2363798
2363801-2,2023-05-23,2023-05-23T15:45:29,CPIFUTE,REQ 19/2023 CPIFUTE,"Aprovado, transformado em convite.",1.0,2363801
