codTema,tema,relevancia,id_proposicao
44,Direitos Humanos e Minorias,0,2361427
46,Educação,0,2361427
56,Saúde,0,2361427
34,Administração Pública,0,2361532
46,Educação,0,2361532
34,Administração Pública,0,2361519
46,Educação,0,2361519
34,Administração Pública,0,2361534
46,Educação,0,2361534
34,Administração Pública,0,2361521
46,Educação,0,2361521
34,Administração Pública,0,2361516
46,Educação,0,2361516
34,Administração Pública,0,2361537
44,Direitos Humanos e Minorias,0,2361537
61,"Viação, Transporte e Mobilidade",0,2361522
34,Administração Pública,0,2361539
46,Educação,0,2361539
72,Homenagens e Datas Comemorativas,0,2361548
34,Administração Pública,0,2361523
34,Administração Pública,0,2361541
46,Educação,0,2361541
34,Administração Pública,0,2361536
46,Educação,0,2361536
34,Administração Pública,0,2361550
46,Educação,0,2361550
44,Direitos Humanos e Minorias,0,2361543
56,Saúde,0,2361543
34,Administração Pública,0,2361557
46,Educação,0,2361557
34,Administração Pública,0,2361558
46,Educação,0,2361558
34,Administração Pública,0,2361556
46,Educação,0,2361556
34,Administração Pública,0,2361560
44,Direitos Humanos e Minorias,0,2361560
40,Economia,0,2361560
34,Administração Pública,0,2361547
46,Educação,0,2361547
34,Administração Pública,0,2361576
46,Educação,0,2361576
34,Administração Pública,0,2361554
44,Direitos Humanos e Minorias,0,2361554
46,Educação,0,2361554
34,Administração Pública,0,2361559
46,Educação,0,2361559
34,Administração Pública,0,2361561
46,Educação,0,2361561
67,Direito e Defesa do Consumidor,0,2361571
61,"Viação, Transporte e Mobilidade",0,2361571
34,Administração Pública,0,2361583
46,Educação,0,2361583
34,Administração Pública,0,2361579
46,Educação,0,2361579
70,Finanças Públicas e Orçamento,0,2361562
56,Saúde,0,2361562
34,Administração Pública,0,2361584
46,Educação,0,2361584
72,Homenagens e Datas Comemorativas,0,2361567
44,Direitos Humanos e Minorias,0,2361582
56,Saúde,0,2361582
34,Administração Pública,0,2361577
46,Educação,0,2361577
34,Administração Pública,0,2361587
46,Educação,0,2361587
34,Administração Pública,0,2361596
46,Educação,0,2361596
34,Administração Pública,0,2361581
46,Educação,0,2361581
56,Saúde,0,2361602
34,Administração Pública,0,2361589
46,Educação,0,2361589
34,Administração Pública,0,2361605
46,Educação,0,2361605
34,Administração Pública,0,2361591
46,Educação,0,2361591
34,Administração Pública,0,2361603
46,Educação,0,2361603
34,Administração Pública,0,2361604
46,Educação,0,2361604
34,Administração Pública,0,2361619
46,Educação,0,2361619
34,Administração Pública,0,2361598
46,Educação,0,2361598
34,Administração Pública,0,2361611
46,Educação,0,2361611
34,Administração Pública,0,2361607
46,Educação,0,2361607
76,Direito e Justiça,0,2361623
44,Direitos Humanos e Minorias,0,2361623
56,Saúde,0,2361623
34,Administração Pública,0,2361612
46,Educação,0,2361612
34,Administração Pública,0,2361615
46,Educação,0,2361615
34,Administração Pública,0,2361608
46,Educação,0,2361608
40,Economia,0,2361634
70,Finanças Públicas e Orçamento,0,2361634
66,"Indústria, Comércio e Serviços",0,2361634
34,Administração Pública,0,2361617
46,Educação,0,2361617
44,Direitos Humanos e Minorias,0,2361650
56,Saúde,0,2361650
44,Direitos Humanos e Minorias,0,2361681
56,Saúde,0,2361681
46,Educação,0,2361680
56,Saúde,0,2361741
34,Administração Pública,0,2361749
37,Comunicações,0,2361749
57,Defesa e Segurança,0,2361749
52,Previdência e Assistência Social,0,2361761
58,Trabalho e Emprego,0,2361761
46,Educação,0,2361764
44,Direitos Humanos e Minorias,0,2361765
56,Saúde,0,2361765
44,Direitos Humanos e Minorias,0,2361763
56,Saúde,0,2361763
46,Educação,0,2361770
70,Finanças Públicas e Orçamento,0,2361770
34,Administração Pública,0,2361794
37,Comunicações,0,2361794
44,Direitos Humanos e Minorias,0,2361794
74,"Política, Partidos e Eleições",0,2361794
72,Homenagens e Datas Comemorativas,0,2361788
34,Administração Pública,0,2361783
46,Educação,0,2361779
70,Finanças Públicas e Orçamento,0,2361779
43,Direito Penal e Processual Penal,0,2361807
44,Direitos Humanos e Minorias,0,2361792
56,Saúde,0,2361792
44,Direitos Humanos e Minorias,0,2361795
52,Previdência e Assistência Social,0,2361795
58,Trabalho e Emprego,0,2361795
62,"Ciência, Tecnologia e Inovação",0,2361799
56,Saúde,0,2361799
55,Relações Internacionais e Comércio Exterior,0,2361827
60,Turismo,0,2361827
44,Direitos Humanos e Minorias,0,2361837
52,Previdência e Assistência Social,0,2361837
56,Saúde,0,2361837
57,Defesa e Segurança,0,2361839
39,Esporte e Lazer,0,2361839
42,Direito Civil e Processual Civil,0,2361838
44,Direitos Humanos e Minorias,0,2361838
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361843
56,Saúde,0,2361843
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361858
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361860
61,"Viação, Transporte e Mobilidade",0,2361860
52,Previdência e Assistência Social,0,2361879
56,Saúde,0,2361879
52,Previdência e Assistência Social,0,2361881
56,Saúde,0,2361881
58,Trabalho e Emprego,0,2361876
56,Saúde,0,2361884
56,Saúde,0,2361887
56,Saúde,0,2361889
54,"Energia, Recursos Hídricos e Minerais",0,2361904
56,Saúde,0,2361890
44,Direitos Humanos e Minorias,0,2361891
66,"Indústria, Comércio e Serviços",0,2361891
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361903
56,Saúde,0,2361888
34,Administração Pública,0,2361905
40,Economia,0,2361905
46,Educação,0,2361893
58,Trabalho e Emprego,0,2361893
46,Educação,0,2361898
72,Homenagens e Datas Comemorativas,0,2361898
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361898
44,Direitos Humanos e Minorias,0,2361906
44,Direitos Humanos e Minorias,0,2361912
39,Esporte e Lazer,0,2361912
34,Administração Pública,0,2361915
34,Administração Pública,0,2361913
34,Administração Pública,0,2361923
46,Educação,0,2361923
54,"Energia, Recursos Hídricos e Minerais",0,2361910
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361910
34,Administração Pública,0,2361921
46,Educação,0,2361921
34,Administração Pública,0,2361914
48,Meio Ambiente e Desenvolvimento Sustentável,0,2361928
54,"Energia, Recursos Hídricos e Minerais",0,2361920
34,Administração Pública,0,2361935
46,Educação,0,2361935
34,Administração Pública,0,2361926
46,Educação,0,2361926
35,"Arte, Cultura e Religião",0,2361936
34,Administração Pública,0,2361942
46,Educação,0,2361942
34,Administração Pública,0,2361927
46,Educação,0,2361927
34,Administração Pública,0,2361940
44,Direitos Humanos e Minorias,0,2361940
46,Educação,0,2361940
34,Administração Pública,0,2361946
46,Educação,0,2361946
34,Administração Pública,0,2361944
46,Educação,0,2361944
34,Administração Pública,0,2361929
46,Educação,0,2361929
34,Administração Pública,0,2361947
46,Educação,0,2361947
70,Finanças Públicas e Orçamento,0,2361947
34,Administração Pública,0,2361932
46,Educação,0,2361932
34,Administração Pública,0,2361939
46,Educação,0,2361939
34,Administração Pública,0,2361937
46,Educação,0,2361937
56,Saúde,0,2361957
35,"Arte, Cultura e Religião",0,2361973
56,Saúde,0,2361966
44,Direitos Humanos e Minorias,0,2361975
56,Saúde,0,2361975
56,Saúde,0,2361967
58,Trabalho e Emprego,0,2361961
56,Saúde,0,2361968
40,Economia,0,2361969
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2361993
56,Saúde,0,2361970
37,Comunicações,0,2361976
44,Direitos Humanos e Minorias,0,2361976
43,Direito Penal e Processual Penal,0,2361992
44,Direitos Humanos e Minorias,0,2361992
35,"Arte, Cultura e Religião",0,2361987
72,Homenagens e Datas Comemorativas,0,2361987
42,Direito Civil e Processual Civil,0,2362003
44,Direitos Humanos e Minorias,0,2362003
61,"Viação, Transporte e Mobilidade",0,2362003
40,Economia,0,2362002
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362022
57,Defesa e Segurança,0,2362022
51,Estrutura Fundiária,0,2362022
44,Direitos Humanos e Minorias,0,2362004
46,Educação,0,2362004
56,Saúde,0,2362004
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362025
57,Defesa e Segurança,0,2362025
51,Estrutura Fundiária,0,2362025
44,Direitos Humanos e Minorias,0,2362028
35,"Arte, Cultura e Religião",0,2362032
72,Homenagens e Datas Comemorativas,0,2362032
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362023
57,Defesa e Segurança,0,2362023
51,Estrutura Fundiária,0,2362023
57,Defesa e Segurança,0,2362035
44,Direitos Humanos e Minorias,0,2362035
74,"Política, Partidos e Eleições",0,2362035
53,Processo Legislativo e Atuação Parlamentar,0,2362035
34,Administração Pública,0,2362029
43,Direito Penal e Processual Penal,0,2362045
39,Esporte e Lazer,0,2362045
34,Administração Pública,0,2362067
70,Finanças Públicas e Orçamento,0,2362067
52,Previdência e Assistência Social,0,2362067
58,Trabalho e Emprego,0,2362067
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362085
44,Direitos Humanos e Minorias,0,2362085
56,Saúde,0,2362085
58,Trabalho e Emprego,0,2362085
57,Defesa e Segurança,0,2362087
43,Direito Penal e Processual Penal,0,2362087
34,Administração Pública,0,2362066
70,Finanças Públicas e Orçamento,0,2362066
43,Direito Penal e Processual Penal,0,2362083
48,Meio Ambiente e Desenvolvimento Sustentável,0,2362083
61,"Viação, Transporte e Mobilidade",0,2362090
72,Homenagens e Datas Comemorativas,0,2362092
61,"Viação, Transporte e Mobilidade",0,2362092
44,Direitos Humanos e Minorias,0,2362084
46,Educação,0,2362084
34,Administração Pública,0,2362096
57,Defesa e Segurança,0,2362096
46,Educação,0,2362097
44,Direitos Humanos e Minorias,0,2362108
56,Saúde,0,2362108
42,Direito Civil e Processual Civil,0,2362118
70,Finanças Públicas e Orçamento,0,2362118
34,Administração Pública,0,2362120
44,Direitos Humanos e Minorias,0,2362120
34,Administração Pública,0,2362135
44,Direitos Humanos e Minorias,0,2362135
57,Defesa e Segurança,0,2362136
67,Direito e Defesa do Consumidor,0,2362147
57,Defesa e Segurança,0,2362170
44,Direitos Humanos e Minorias,0,2362170
46,Educação,0,2362170
34,Administração Pública,0,2362162
37,Comunicações,0,2362179
61,"Viação, Transporte e Mobilidade",0,2362179
34,Administração Pública,0,2362161
46,Educação,0,2362161
34,Administração Pública,0,2362173
55,Relações Internacionais e Comércio Exterior,0,2362173
48,Meio Ambiente e Desenvolvimento Sustentável,0,2362195
56,Saúde,0,2362195
72,Homenagens e Datas Comemorativas,0,2362206
53,Processo Legislativo e Atuação Parlamentar,0,2362206
48,Meio Ambiente e Desenvolvimento Sustentável,0,2362208
57,Defesa e Segurança,0,2362203
40,Economia,0,2362203
34,Administração Pública,0,2362210
54,"Energia, Recursos Hídricos e Minerais",0,2362210
55,Relações Internacionais e Comércio Exterior,0,2362210
34,Administração Pública,0,2362214
43,Direito Penal e Processual Penal,0,2362214
70,Finanças Públicas e Orçamento,0,2362217
55,Relações Internacionais e Comércio Exterior,0,2362217
56,Saúde,0,2362220
34,Administração Pública,0,2362225
61,"Viação, Transporte e Mobilidade",0,2362225
35,"Arte, Cultura e Religião",0,2362211
39,Esporte e Lazer,0,2362211
72,Homenagens e Datas Comemorativas,0,2362211
34,Administração Pública,0,2362226
61,"Viação, Transporte e Mobilidade",0,2362226
34,Administração Pública,0,2362229
57,Defesa e Segurança,0,2362229
48,Meio Ambiente e Desenvolvimento Sustentável,0,2362232
61,"Viação, Transporte e Mobilidade",0,2362232
62,"Ciência, Tecnologia e Inovação",0,2362219
56,Saúde,0,2362219
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362227
70,Finanças Públicas e Orçamento,0,2362227
66,"Indústria, Comércio e Serviços",0,2362227
41,Cidades e Desenvolvimento Urbano,0,2362254
70,Finanças Públicas e Orçamento,0,2362254
61,"Viação, Transporte e Mobilidade",0,2362233
34,Administração Pública,0,2362236
35,"Arte, Cultura e Religião",0,2362236
44,Direitos Humanos e Minorias,0,2362236
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362290
46,Educação,0,2362290
70,Finanças Públicas e Orçamento,0,2362290
44,Direitos Humanos e Minorias,0,2362294
46,Educação,0,2362294
52,Previdência e Assistência Social,0,2362295
57,Defesa e Segurança,0,2362296
56,Saúde,0,2362296
58,Trabalho e Emprego,0,2362296
56,Saúde,0,2362297
43,Direito Penal e Processual Penal,0,2362302
44,Direitos Humanos e Minorias,0,2362302
46,Educação,0,2362306
46,Educação,0,2362309
57,Defesa e Segurança,0,2362320
55,Relações Internacionais e Comércio Exterior,0,2362320
35,"Arte, Cultura e Religião",0,2362311
70,Finanças Públicas e Orçamento,0,2362311
46,Educação,0,2362341
54,"Energia, Recursos Hídricos e Minerais",0,2362341
52,Previdência e Assistência Social,0,2362323
41,Cidades e Desenvolvimento Urbano,0,2362338
42,Direito Civil e Processual Civil,0,2362338
66,"Indústria, Comércio e Serviços",0,2362338
54,"Energia, Recursos Hídricos e Minerais",0,2362343
48,Meio Ambiente e Desenvolvimento Sustentável,0,2362319
76,Direito e Justiça,0,2362328
44,Direitos Humanos e Minorias,0,2362328
56,Saúde,0,2362328
57,Defesa e Segurança,0,2362355
44,Direitos Humanos e Minorias,0,2362355
46,Educação,0,2362355
37,Comunicações,0,2362347
68,Direito Constitucional,0,2362347
72,Homenagens e Datas Comemorativas,0,2362361
56,Saúde,0,2362361
58,Trabalho e Emprego,0,2362361
34,Administração Pública,0,2362422
54,"Energia, Recursos Hídricos e Minerais",0,2362422
42,Direito Civil e Processual Civil,0,2362399
51,Estrutura Fundiária,0,2362399
70,Finanças Públicas e Orçamento,0,2362399
57,Defesa e Segurança,0,2362387
44,Direitos Humanos e Minorias,0,2362443
44,Direitos Humanos e Minorias,0,2362444
44,Direitos Humanos e Minorias,0,2362434
48,Meio Ambiente e Desenvolvimento Sustentável,0,2362423
56,Saúde,0,2362423
44,Direitos Humanos e Minorias,0,2362447
44,Direitos Humanos e Minorias,0,2362440
44,Direitos Humanos e Minorias,0,2362441
58,Trabalho e Emprego,0,2362442
44,Direitos Humanos e Minorias,0,2362459
44,Direitos Humanos e Minorias,0,2362448
44,Direitos Humanos e Minorias,0,2362446
44,Direitos Humanos e Minorias,0,2362463
44,Direitos Humanos e Minorias,0,2362445
44,Direitos Humanos e Minorias,0,2362455
44,Direitos Humanos e Minorias,0,2362464
62,"Ciência, Tecnologia e Inovação",0,2362456
37,Comunicações,0,2362456
44,Direitos Humanos e Minorias,0,2362457
70,Finanças Públicas e Orçamento,0,2362457
56,Saúde,0,2362457
44,Direitos Humanos e Minorias,0,2362465
70,Finanças Públicas e Orçamento,0,2362458
56,Saúde,0,2362458
44,Direitos Humanos e Minorias,0,2362460
44,Direitos Humanos e Minorias,0,2362466
44,Direitos Humanos e Minorias,0,2362471
44,Direitos Humanos e Minorias,0,2362468
44,Direitos Humanos e Minorias,0,2362462
44,Direitos Humanos e Minorias,0,2362481
56,Saúde,0,2362481
56,Saúde,0,2362479
58,Trabalho e Emprego,0,2362488
44,Direitos Humanos e Minorias,0,2362477
34,Administração Pública,0,2362478
70,Finanças Públicas e Orçamento,0,2362478
76,Direito e Justiça,0,2362489
44,Direitos Humanos e Minorias,0,2362489
56,Saúde,0,2362489
34,Administração Pública,0,2362494
40,Economia,0,2362494
57,Defesa e Segurança,0,2362490
61,"Viação, Transporte e Mobilidade",0,2362490
39,Esporte e Lazer,0,2362511
56,Saúde,0,2362509
37,Comunicações,0,2362507
40,Economia,0,2362507
56,Saúde,0,2362506
43,Direito Penal e Processual Penal,0,2362508
70,Finanças Públicas e Orçamento,0,2362526
61,"Viação, Transporte e Mobilidade",0,2362526
43,Direito Penal e Processual Penal,0,2362527
46,Educação,0,2362544
44,Direitos Humanos e Minorias,0,2362521
46,Educação,0,2362521
46,Educação,0,2362539
64,"Agricultura, Pecuária, Pesca e Extrativismo",0,2362522
51,Estrutura Fundiária,0,2362522
55,Relações Internacionais e Comércio Exterior,0,2362524
57,Defesa e Segurança,0,2362538
76,Direito e Justiça,0,2362538
57,Defesa e Segurança,0,2362557
46,Educação,0,2362557
56,Saúde,0,2362543
57,Defesa e Segurança,0,2362565
58,Trabalho e Emprego,0,2362565
57,Defesa e Segurança,0,2362562
46,Educação,0,2362562
41,Cidades e Desenvolvimento Urbano,0,2362553
44,Direitos Humanos e Minorias,0,2362553
43,Direito Penal e Processual Penal,0,2362558
46,Educação,0,2362558
70,Finanças Públicas e Orçamento,0,2362583
56,Saúde,0,2362566
72,Homenagens e Datas Comemorativas,0,2362564
58,Trabalho e Emprego,0,2362564
57,Defesa e Segurança,0,2362577
70,Finanças Públicas e Orçamento,0,2362577
70,Finanças Públicas e Orçamento,0,2362636
35,"Arte, Cultura e Religião",0,2362595
72,Homenagens e Datas Comemorativas,0,2362595
56,Saúde,0,2362674
42,Direito Civil e Processual Civil,0,2362684
